Word,Sentence,Sense,Meaning Word,Definition,Part of Speech,Starting Index,Ending Index
గడ్డ,"వెంటనే ఐస్ గడ్డను దెబ్బ తగిలిన ప్రదేశంలో,చుట్టూరాపెడితే రక్తం గడ్డ కట్టదు,నొప్పిలాగేస్తుంది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,11,14
గడ్డ,రక్తం గడ్డ కట్టకుండా కాపాడుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,‘అవిశగింజలు’ తినడం వలన- మన రక్తనాళాల్లో రక్తం గడ్డ కట్టకుండా చూసి- గుండెకు సరి అయిన రక్తప్రసరణ కలుగుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,46,49
గడ్డ,"మళ్ళీ టేప్ కొలతలు వేసి, గడ్డ పలుగుతో ఐమూలగా గీసాడు.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,24,27
గడ్డ,అయితే కొందరికి పలు కారణాల వల్ల శరీరంలో రక్త నాళాల్లో రక్తం గడ్డ కడుతూ ఉంటుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,59,62
గడ్డ,కణజాలం పేరుకొని పోయి గట్టిగా ద్రఢ పడితే దాన్ని గడ్డ కణితి అంటారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,47,50
గడ్డ,"రక్తపోటు, డయాబెటిస్, రక్తం గడ్డ కట్టే సమస్యలున్న వాళ్ళు ఏ మాత్రం మాత్రలు వేసుకోకూడదు.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,27,30
గడ్డ,"ఆస్పిరిన్, స్టాటిన్ మాత్రలు వేసుకోవడం వల్ల రక్తం గడ్డ తగ్గిపోయే అవకాశం ఉంటుంది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,49,52
గడ్డ,"ఆవిరవ్వని తనం, గడ్డ కట్టనితనం, విస్పష్టంగా కనిపిస్తాయి.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,15,18
గడ్డ,"ఒక్కో డ్రాప్‌ పడుతూ, గడ్డ కడుతూ, క్రమంగా గుహపై భాగం వరకూ పెరుగుతుంది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,21,24
గడ్డ,అరగంట తరువాత చూస్తే కొబ్బరి నూనె అయితే గడ్డ కడుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,39,42
గడ్డ,గడ్డ కట్టుకుని పోయిన రక్తం బైటికి దుమకడానికి సిద్ధంగా ఉంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,0,3
గడ్డ,‘మీరు బయటకి వెళ్లి ఆ కుర్రాడి కోసం వెదకచ్చుగా? లేదా ఈ చలికి గడ్డ కట్టుకుని చచ్చిపోతాడు’ సూచించింది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,60,63
గడ్డ,"రక్తనాళాల్లో రక్తం గడ్డ కట్టడం, మెదడును చురుకుగా చేయడం లాంటి లక్షణాలుకూడా టీకి ఉన్నాయి.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,19,22
గడ్డ,రక్తం త్వరగా గడ్డ కట్టని వారికి మరింత త్వరగా ఈ సాయం అందించాలి.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,13,16
గడ్డ,మెకానికల్‌ కవాటాలు అమర్చిన వాళ్లకు రక్తం గడ్డ కట్టకుండా మందులు ఇస్తారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,41,44
గడ్డ,"కిడ్నీలో రక్తం గడ్డ కడితే యూరియా, క్రియాటిన్‌ స్థాయిలు పెరిగి కిడ్నీలు పనిచేయవు.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,15,18
గడ్డ,హెపరిన్ జీవులలో రక్తం గడ్డ కట్టకుండా చేస్తుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,22,25
గడ్డ,ఈ మందులను రక్త గడ్డ కట్టకుండా ఉండేందుకు ఇస్తారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,15,18
గడ్డ,"కొన్ని దేశాల్లో ముంచేసిన వర్షాలు, మంచు కురిసి గడ్డ కట్టేసిన మరికొన్ని దేశాలు.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,46,49
గడ్డ,మనం కొందరిలో గొంతుపై బంతిలాంటి గడ్డ ఉన్నవారిని చూస్తుంటాం.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,31,34
గడ్డ,రక్తం గడ్డ కట్టడానికి ఉపయోగపడే కీలకమైన విటమిన్ కెను నియంత్రిస్తే శరీరం ధమనులను క్లియర్ చేయడానికి అనేక ఎంజైమ్‌లను ఉత్పత్తి చేస్తుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,ఇలా ఎక్కువగా ద్రావణాలను తాగటం వలన మీ చెవి దగ్గర గడ్డ కట్టిన ద్రావణాలు త్వరగా కరిగిపోవచ్చును.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,48,51
గడ్డ,"భూమి మీద వాగుల్లో,నదుల్లో,చివరికి సముద్రంలో కూడా మంచు గడ్డ కట్టుకోని వుంటుంది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,54,57
గడ్డ,"తలలో గడ్డ తగులుతున్నదని, క్రిములు తిరుగుతున్నాయని చెబుతారు.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,5,8
గడ్డ,"ఈ రెండు ప్రాతిపదికలు గడ్డ కణితి, సిస్టుల విషయంలో పోల్చదగినవి.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,21,24
గడ్డ,అయితే కొన్ని పెప్టైడ్స్ వల్ల రక్తం గడ్డ కట్టేలా చేస్తుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,35,38
గడ్డ,గడ్డ కట్టిన ఓ డ్యామ్ మీద స్కేటింగ్ ఎలా చేస్తున్నారో.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,0,3
గడ్డ,ఎందుకంటే ఛాతిలో ఏర్పడిన గడ్డ వొకల్‌కార్డ్‌కు వెళ్లే నరాన్ని వత్తుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,24,27
గడ్డ,రక్తం గడ్డ కట్టకుండా కాపాడుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,"క్యాన్సర్‌ గడ్డ పరిమాణం, ఆకారం, ప్రదేశాలనుబట్టి సర్జరీకి ముందు లేదా తర్వాత రేడియేషన్‌ అవసరమవుతూ ఉంటుంది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,11,14
గడ్డ,తీయని గడ్డ పెరుగు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,పాలు ఎక్కువగా ఉండటం వలన స్వచ్ఛమైన గడ్డ పెరుగు లభించేది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,34,37
గడ్డ,కల్తీ జరిగితే గడ్డ కట్టదు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,14,17
గడ్డ,ఎందుకంటే ఛాతిలో ఏర్పడిన గడ్డ వొకల్‌కార్డ్‌కు వెళ్లే నరాన్ని వత్తుతుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,24,27
గడ్డ,ఓ మంచి పనికోసం వీరంతా గడ్డ కట్టించే చలి నీటి బకెట్‌ను తమ తలల పై కుమ్మరించుకుంటున్నారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,22,25
గడ్డ,గడ్డ పెరుగులో ఉండే మైక్రో ఆర్గానిజ‌మ్స్ విరేచనాలకు వ్యతిరేకంగా పోరాటం చేస్తాయి.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,0,3
గడ్డ,రక్తం గడ్డ కట్టకుండా హెపారిన్ డోసులిచ్చారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,ఆపరేషన్‌ చేసి కూడా కణిత లేదా గడ్డ వచ్చిన భాగాన్ని పూర్తిగా తొలగించవచ్చు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,29,32
గడ్డ,"కానీ కాళ్లు, చేతులు, పొత్తి కడుపు, ఊపిరితిత్తుల్లోని రక్తనాళాల్లో రక్తం గడ్డ కడుతుందని తేలడం మాత్రం ఇదే తొలిసారి.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,72,75
గడ్డ,"ఇది కాటు వేసినప్పుడు గాయం చుట్టూ రక్తం గడ్డ కట్టి, నిదానంగా విషం ఎక్కి జంతువులు చనిపోతున్నాయని తేలింది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,39,42
గడ్డ,రక్తం గడ్డ కట్టిన చోట మసాజ్ చేయడం వల్ల ఆ రక్తం ఊపిరిత్తుల వరకు చేరుకుని మృతి చెందినట్టు వైద్యులు తెలిపారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,6,9
గడ్డ,పైల్‌ అంటె గడ్డ అని హీమరాయిడ్‌ అంటే రక్త స్రావం కావడం అని అర్ధం.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,11,14
గడ్డ,గుండెపోటుకు ప్రధాన కారణం నాళాల్లో రక్తం గడ్డ కట్టడం! అలా గడ్డ కట్టడాన్ని కూడా గ్రీన్‌ టీ నివారిస్తుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,40,43
గడ్డ,చెవి వెనుక భాగంలో కొన్ని ద్రావణాలు గడ్డ కట్టడం వలన చెవి నొప్పిగా అనిపిస్తుంది.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,35,38
గడ్డ,కంద గడ్డ అన్న పేరుతో దీన్ని ఎక్కువగా పిలుస్తూంటారు.,0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,4,7
గడ్డ,"దీంతోపాటు, మెదడులో రక్తం గడ్డ కట్టింది.",0,Clot/Clump,"A thick mass of coagulated liquid, especially blood, or a lump or cluster of something.",Noun,25,28
గడ్డ,ఈ గడ్డ పడుతున్న తపనలో నుంచి పుట్టిన ఇరవై పొరుగు తెలుగు కతలివి.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,పరాయి గడ్డ మీద ఉన్నప్పుడు మాతృభాష మీద ప్రేమ ద్విగుణీకృతం అవుతుందని నాకు కూడా ఇక్కడకి వచ్చాకే తెలిసిందండి.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,6,9
గడ్డ,ఈ గడ్డ మీద పుట్టిన ప్రతీ ఒక్కరికీ వర్తిస్తుంది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,"అంటే బాబు కు అటు తెలంగాణా మీద కానీ, ఇటు పుట్టిన గడ్డ సీమ మీద కానీ ప్రేమలేదు, కేవలం కృష్ణ జిల్లా మీద మాత్రమే ప్రేమ ఉంది.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,48,51
గడ్డ,ఇదిగో రాయలసీమ గడ్డ -డా.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,14,17
గడ్డ,2009లో బెజవాడ గడ్డ మీద మీరు జీరో.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,14,17
గడ్డ,విదేశీయు లు ఆ గడ్డ మీద అడుగు పెట్టకుండానే వెనుదిరిగారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,14,17
గడ్డ,కడప వైసీపీ అధినేత జగన్ సొంత గడ్డ కావడంతో అక్కడ గెలుపు టీడీపీకి అంతులేని ఆనందాన్నిచ్చింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,28,31
గడ్డ,ఈ గడ్డ రుణం తీర్చుకుంటా అని కేటీఆర్ ఉద్విగ్నంగా మాట్లాడారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,తెలుగు గడ్డ పై వాత్సల్యం తెలుగు జ.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,7,10
గడ్డ,పవన్ కళ్యాణ్ పవర్‌కి అమెరికా గడ్డ దద్దరిల్లింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,29,32
గడ్డ,"తెలంగాణ గడ్డ మీద ఆదిలాబాద్ జిల్లాలోని ఖానాపూర్ మట్టిలో పుట్టి పెరిగిన ఈ చిన్న మొక్క పై చదువు రీత్యా వెళ్లి, దేశ రాజధాని ఢిల్లీ మహానగరంలో వృక్షమై వేళ్లూనుకుంది.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,నదీజలాలు సద్వినియోగమైతే ఉభయ గోదావరి జిల్లాలకు దీటుగా వ్యవసాయంలో బంగారం పండించగలిగిన గడ్డ ఇది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,84,87
గడ్డ,ఐస్ గడ్డ మీద నిలబడి వారు రెండు పాటలలో ఒక పాటను.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,4,7
గడ్డ,తెలంగాణ గడ్డ పోరాటాలకు నెలవుగా చెప్పుకోవచ్చు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,సొంత గడ్డ విశాఖలో ఆయనకు సహకరించే వారే లేకుండా పోయారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,5,8
గడ్డ,హైదరా బాద్ గడ్డ మీద పుట్టిన కిరణ్‌కుమార్‌రెడ్డి వంటి పౌరులంతా తాము ముల్కీలో కాదో వారే తేల్చుకోవాలి.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,11,14
గడ్డ,సోంత గడ్డ మీద మ్యాచ్ జరగడంతో బంగ్లా గట్టి పోటీని ఇచ్చింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,5,8
గడ్డ,రాణి రుద్రమ దేవి ని కన్నా గడ్డ వరంగల్ మరో సారి సమర భేరి మోగించింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,26,29
గడ్డ,బెంజిసర్కిల్ పోరాటాల గడ్డ అన్నారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,21,24
గడ్డ,అయితే ఈ చిత్రం రజనీకాంత్ పుట్టిన గడ్డ కర్నాటకలో విడుదలయ్యే అవకాశం కనిపించడం లేదు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,33,36
గడ్డ,"ఈ గడ్డ మీద నిత్యము, నిరంతరమూ ఆలోచనలు-ఆచరణ-పోరాటం నడుస్తూనే ఉన్నాయి.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,ఈ గడ్డ మీద పుట్టిన ఎంతోమంది పేర్లను మర్చిపోతున్నాం.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,అన్నిటికంటే నేను పుట్టిన గడ్డ భారతదేశం ఆంటే చాలా చాలా ఇష్టం.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,25,28
గడ్డ,ఉగ్రవాదులకు వేసినట్టు చేతులకు బేడీలు వేసి గంటల కొద్ద్దీ విచారణ పేరుతో భయానక వాతావరణం సృష్టిస్తే పాపం భయంతో బిక్కచచ్చిపోయి ఎన్నో ఆశలతో అమెరికా గడ్డ మీద అడుగుపెట్టిన వారంతా నిరాశగా తిరిగి వచ్చేశారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,142,145
గడ్డ,ఇవి కర్ణాటక గడ్డ మీద దుమ్ము రేపిక టాప్ తెలుగు సినిమాలు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,12,15
గడ్డ,"ఇంగ్లండ్‌ గడ్డ మీద ఈ ఘనత సాధించిన ద్రవిడ్, గంగూలీల సరసన నిలిచాడు.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,10,13
గడ్డ,కాకపోతే తెల్లవాడి సొంత గడ్డ మీదే కళ్ళుతిరిగేలా గోల్ కొట్టి రావడం హాకీ స్టిక్స్ తో.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,23,26
గడ్డ,ఆసీస్‌ గడ్డ మీద సిరీస్ గెలవాలన్న భారత్ కల నెరవేరనుంది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,7,10
గడ్డ,"తెలంగాణ గడ్డ అందమైన, అరుదైన పలుకుబడులకూ, జీవనశైలులకూ చిరునామా.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,టెస్టుల్లో నంబర్ వన్‌గా ఉన్న భారత్ సొంత గడ్డ మీద ఉత్సాహంగా బరిలో దిగనుంది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,40,43
గడ్డ,ఎందుకో మన తెలుగు గడ్డ మిద తెలుగుకు తెగులు పట్టి పోతుందని అనిపిస్తుంది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,17,20
గడ్డ,ఎంతైనా గాంధీ పుట్టిన గడ్డ కదా.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,21,24
గడ్డ,ఐదు మ్యాచ్‌లను భారత గడ్డ మీదే ఆడాడు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,20,23
గడ్డ,భారత దేశ స్వాతంత్య్రోద్యమ చరిత్రలో స్ఫూర్తిగా నిలిచిన త్రివర్ణ పతాక ఆవిర్భావానికి తెలుగు గడ్డ వేదికయ్యింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,89,92
గడ్డ,ఆ దేశపు గడ్డ మీద కాలుమోపగానే రామానికి జీవిత ధ్యేయం నెరవేరిన ఫీలింగ్ కలిగింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,ఇఫ్తార్ విందుకి ముందు దాచేపల్లి చేపల గడ్డ లోని అక్షా మసీదు నందు ముస్లిం సోదరులతో కలసి ప్రత్యేక ప్రార్థనలు చేసారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,37,40
గడ్డ,"ఈ గడ్డ మీద లేని ఖనిజాలు, వనరులు అంటూ ఏది లేదు ఐన గాని ఇంకా దరద్రిం దేశ ధరిత్రి మీద ఉందంటే దానికి కారణాలు వ్యక్తి పూజ, కుల గజ్జి, సొమరితనం, స్వార్ధం.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,అదే సందర్భం లో కరీం నగర్ జిల్లా లెంకల గడ్డ వద్ద కూడా మందుపాతర ఘటన జరిగింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,38,41
గడ్డ,ఈ టెస్టు సిరిస్‌లో దక్షిణాఫ్రికాను సొంత గడ్డ మీద ఓడిస్తే.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,40,43
గడ్డ,శత్రువు గడ్డ అని మీరు చూస్తారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,బ్రిటిష్ సామ్రాజ్యాన్ని గడగడలాడించిన గడ్డ ఈ తెలుగు గడ్డ అని హిందూపురం శాసన సభ్యుడు నందమూరి బాలకృష్ణ అన్నారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,37,40
గడ్డ,ఆ గడ్డ నుంచి భారత్‌లోకి టెర్రరిస్టుల ఎగుమతి జరుగుతున్నది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,2,5
గడ్డ,తెలంగాణ గడ్డ చలించిపోయింది! తల్లుల కండ్లనుంచి ఇక ఒక్క చుక్క కూడా కన్నీరు ఈ గడ్డపై పడకూడదని తీర్మానించుకుంది! ఇప్పటికే ఏడు వందలకు పైగా బలిదానాలు ఉద్యమాన్ని నిత్యజ్వలితం చేసినా.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,8,11
గడ్డ,అయితే ఈ సారి అందుకు బిన్నంగా 8 జట్లు వారు వారి వారి సొంత గడ్డ ల పైనే ప్రారంభోత్సవాల్ని నిర్వహిస్తున్నారు.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,57,60
గడ్డ,భారత్ గడ్డ పై వరసగా ఐదో టెస్ట్ ఓటమిని చవిచూసింది.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,6,9
గడ్డ,"ఇంగ్లండ్‌ గడ్డ మీద ఈ ఘనత సాధించిన ద్రవిడ్, గంగూలీల సరసన నిలిచాడు.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,10,13
గడ్డ,ఒకప్పుడు అవని గడ్డ చుట్టుపక్కల ముఠా కక్షలు ఉన్న మాట నిజమే.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,14,17
గడ్డ,"ఇలా ఏ కారణం వల్లనేమి, కొరియా గడ్డ మీద కాలు పెట్టాను.",1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,29,32
గడ్డ,పవన్ దెబ్బకు అమెరికా గడ్డ హడల్.,1,Land/Country,"The part of the earth’s surface that is not covered by water, or a nation with its own government.",Noun,21,24
గాజు,"చేతికి రక్షణగా ఏవీ లేనప్పుడు, చిన్న చిన్న గాజు ముక్కల వల్ల ప్రమాధకరం అవుతుంది.",0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,42,45
గాజు,ఆ దీపం ఒక గాజు చిమ్నీలో ఉంది.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,10,13
గాజు,"అవి సిద్ధమైన తర్వాత అక్రాలిక్ పెయింట్, విరిగిపోయిన గాజు ముక్క లు, కుట్టు పనితో అందంగా ముస్తాబు చేయించేవారు.",0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,51,54
గాజు,ఈ గాజు వంతెన అమెరికాలో ఉన్న గాజు వంతెనను తలదన్నింది.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,2,5
గాజు,ఆ తరువాత కొద్దిగా షేవింగ్ క్రీమ్‌ను బ్రష్ మీద వేసి కంటికి కనిపించని చిన్న చిన్న గాజు ముక్కల్ని తీసేయాలి.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,80,83
గాజు,దీంతో ఆ గాజు గ్లాస్ అతడి మీద పడటంతో అతడు కింద పడిపోగా.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,8,11
గాజు,ఒక గాజు జాడీలో పెరుగుతున్న ఒక మొక్కను పెట్టి అందులో వెలుగుతున్న కొవ్వొత్ని పెట్టి మూత మూశాడు.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,3,6
గాజు,"విరిగిన గాజు ముక్కలు, పగిలిన కుండలు, సిరామిక్ టైల్స్, మాడిన బుల్బ్ లు, బాటిల్స్, మంగలి వద్ద నుంచి కత్తిరించిన జుట్టు, ఇవే అతని ముడి పదార్ధాలు.",0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,8,11
గాజు,"ఎంతో కళాత్మకంగా ఉండే ఈ భవనం నిండా రంగురంగుల రాళ్లు, గాజు ముక్కలు, నగిషీలు చెక్కిన అద్దాలు చూస్తూ.",0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,52,55
గాజు,గాజు ముక్కల్ని గ్లౌజులు వేసుకున్న చేతులతో కాగితపు టవల్ మీదకి తీసుకోవాలి.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,0,3
గాజు,ఆ వైరస్ ల ఆకారాలు ఏలాగుంటాయో సాధారణ మానవుడు చూడటానికి ల్యూక్ జెరం అనే అతను వాతిని గాజు బొమ్మల రూపంతో తయారుచేసేరు.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,82,85
గాజు,"కుదిరితే వీటిని గాజు పాత్రల్లో, లాంతర్లలో పెడితే మరీ మంచిది.",0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,16,19
గాజు,గాజు గ్లాసులు మీద పడ్డాయి.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,0,3
గాజు,తల్లులు తమ పిల్లలకు పాలు పట్టవలసివస్తే గాజు లేదా స్టీలు సీసాలో పట్టడం ఉత్తమమని సూచిస్తున్నారు.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,39,42
గాజు,దీనిని పొడవాటి గాజు గ్లాస్ లో పోసి సర్వ్ చేయాలి.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,15,18
గాజు,ఒక గాజు పాత్ర తీసుకుని దాన్ని పొడిగా ఉంచండి.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,3,6
గాజు,ఒక పద్ధతిలో కరిగించిన గాజు ముద్దని సాగదీసి పలకల్లాగా చేసేవారు.,0,Glass,"A hard, brittle substance typically transparent or translucent, used in windows, bottles, and other objects.",Noun,22,25
